-51588.00  0.600  2.400  -3.800
-51558.00  -0.100  2.400  -3.500
-51528.00  0.200  2.300  -3.400
-51498.00  0.300  2.400  -4.200
-51468.00  0.000  2.300  -4.800
-51438.00  0.200  2.300  -5.100
-51408.00  0.500  2.600  -3.600
-51378.00  0.400  2.500  -4.800
-51348.00  0.100  1.900  -4.500
-51318.00  0.000  1.700  -4.100
-51288.00  0.300  2.400  -4.100
-51258.00  0.200  2.100  -4.000
-51228.00  -0.100  2.000  -4.300
-51198.00  0.300  2.100  -4.900
-51168.00  -0.100  2.200  -4.200
-51138.00  0.300  2.400  -3.600
-51108.00  -0.100  2.200  -3.700
-51078.00  0.600  2.500  -4.000
-51048.00  0.300  2.300  -4.300
-51018.00  -0.600  2.100  -4.200
-50988.00  -0.300  2.000  -3.700
-50958.00  0.400  2.000  -4.400
-50928.00  0.000  2.000  -4.200
-50898.00  -0.600  1.900  -4.900
-50868.00  0.100  1.800  -4.300
-50838.00  0.000  1.800  -3.800
-50808.00  0.000  1.800  -3.900
-50778.00  0.400  1.900  -3.900
-50748.00  0.500  1.900  -4.600
-50718.00  0.200  2.400  -3.800
-50688.00  0.500  2.200  -4.200
-50658.00  -0.400  2.100  -2.800
-50628.00  0.000  1.900  -3.600
-50598.00  0.400  2.000  -3.300
-50568.00  0.400  2.200  -4.200
-50538.00  -0.100  2.100  -4.300
-50508.00  -0.200  2.200  -4.100
-50478.00  0.000  2.300  -3.300
-50448.00  0.100  2.200  -3.300
-50418.00  0.100  2.200  -3.400
-50388.00  -0.100  2.200  -4.200
-50358.00  -0.400  2.000  -4.200
-50328.00  -0.400  2.100  -3.700
-50298.00  -0.400  2.400  -3.600
-50268.00  -0.700  2.000  -3.900
